Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio
3577,2,1,1,230000,33,0,0,0,0,0,0,228639.26,226778.98,184466.48,157857.24,131705.95,62235.49,10074.72,10135.05,6033.94,10000.02,3000.02,4999.84,165280.5,0.04
3578,2,1,1,140000,40,0,0,-1,0,0,-2,51271.47,53999.27,4116.5,6817.14,0.0,0.25,4499.9,4117.06,3000.02,0.21,0.0,0.0,19367.33,0.1
3579,2,1,1,260000,44,0,0,0,0,0,0,279669.22,286795.7,295632.07,299692.02,164332.31,183032.8,11778.05,14999.9,8525.89,20000.21,19999.72,20091.89,251525.67,0.06
3580,2,0,1,290000,29,-1,-1,-1,-1,0,0,782.53,2829.84,1358.21,14959.39,13458.4,115990.06,2837.87,1359.02,14967.88,2021.9,110141.98,204.92,24896.33,0.88
3581,2,0,3,50000,35,0,0,0,0,0,0,38536.18,39890.06,41944.66,44063.84,45181.56,47408.52,1999.89,2381.24,2499.84,1499.75,2999.87,0.0,42837.67,0.04
3582,1,1,1,10000,27,2,0,0,0,0,2,4921.03,5937.81,6944.65,7087.81,8108.36,8263.51,1256.07,1264.27,406.82,1290.68,434.71,0.03,6877.0,0.11
3583,1,1,2,30000,23,0,0,0,0,0,0,27221.33,27630.04,28617.97,28832.67,9895.08,12154.85,1449.9,1637.93,1052.93,2000.11,5155.35,4145.09,22392.17,0.11
3584,1,1,2,200000,46,1,2,2,0,0,2,30783.37,33017.31,30411.8,32581.61,34726.4,36034.91,3058.15,0.0,2999.87,3000.01,2001.93,0.06,32926.33,0.06
3585,1,1,1,360000,48,0,0,0,0,0,0,202783.97,202036.21,202918.51,202197.13,199001.9,197780.57,9999.93,10000.07,9999.84,7500.13,8000.04,8000.15,201119.5,0.04
3586,2,0,2,270000,44,0,0,0,0,0,0,274610.18,274870.21,258758.99,225454.62,225031.11,225698.25,10556.29,10050.09,8370.16,8510.19,8250.23,10670.94,247403.83,0.04
3587,1,1,3,20000,31,1,2,0,0,0,0,15903.76,15350.73,16437.89,17250.18,17601.57,17981.84,0.05,1343.39,1155.35,506.15,538.2,599.75,16754.0,0.04
3588,2,1,1,360000,38,1,2,0,0,0,0,4741.76,4533.58,6490.16,8422.07,8665.51,1.5,0.0,1999.81,2000.06,242.88,0.0,0.0,5475.5,0.13
3589,2,0,3,60000,57,0,0,0,0,0,0,15602.75,16627.79,17637.05,17988.67,18384.2,21780.27,1284.11,1292.77,643.97,684.26,3721.06,760.86,18003.67,0.08
3590,2,1,2,20000,22,0,0,0,0,0,0,17957.85,18499.37,19761.5,19807.2,19830.03,20346.83,1329.02,1592.29,636.89,699.64,826.92,357.01,19367.17,0.05
3591,1,0,2,100000,30,0,0,0,0,0,-2,37217.78,33719.76,24667.15,10550.06,0.0,0.56,1640.77,1200.16,1000.19,0.04,0.01,0.04,17692.33,0.04
3592,2,1,3,110000,31,0,0,0,0,0,0,77593.33,78322.46,66068.38,61485.54,60695.39,58147.13,3700.27,2212.14,2099.76,2200.1,2200.09,1909.94,67052.17,0.04
3593,2,0,2,50000,45,0,0,0,0,0,0,48405.61,49881.51,47205.79,19190.15,19008.72,19685.5,2285.85,1301.93,678.01,695.03,999.92,686.64,33896.0,0.03
3594,3,0,3,280000,42,1,-2,-1,0,0,0,0.0,0.0,5611.76,6917.23,10247.86,11822.47,0.0,6100.27,3999.71,3499.93,2499.97,1999.99,5702.67,0.53
3595,2,1,4,340000,29,0,0,0,0,0,0,262619.7,167331.43,169625.34,104500.56,102699.82,103825.06,24298.27,7067.79,8014.43,10053.08,15000.0,9506.67,151767.0,0.08
3596,2,1,2,230000,25,-2,-2,-2,-2,-2,-2,0.0,1.28,13499.9,9077.21,11009.45,6171.63,0.0,13499.06,9116.61,11008.92,6172.07,868.61,6626.33,1.02
3597,2,0,2,30000,29,7,6,5,4,3,2,33667.2,32875.22,32101.62,31071.23,30135.3,28496.16,0.0,0.01,0.0,0.0,0.24,1641.76,31390.83,0.01
3598,2,1,1,160000,32,-2,-2,-2,-2,-2,-2,6919.91,2384.47,3641.2,9888.25,4472.52,5373.91,2389.26,3641.98,9889.06,4473.08,5591.05,4950.97,5447.0,0.95
3599,1,0,2,240000,44,0,0,0,0,0,0,21642.77,19742.32,20298.1,15474.5,15852.03,16207.75,1399.67,1300.1,1000.15,1000.01,999.91,1000.15,18203.17,0.06
3600,2,0,1,20000,26,0,-1,-1,-1,-1,-1,1490.02,3149.67,10462.07,0.49,1690.0,18156.5,3149.72,10463.96,0.2,1690.02,18156.16,19800.1,5825.0,1.52
3601,2,1,1,220000,32,0,0,0,0,0,0,33709.97,33701.84,31681.51,33406.82,35127.78,37825.79,8958.78,1300.22,1999.76,1999.9,2999.88,20000.12,34242.5,0.18
3602,1,0,2,20000,33,1,2,0,0,2,2,4480.54,4260.7,5272.16,6686.71,6429.07,7224.77,0.07,1087.07,1500.27,0.25,899.93,0.0,5725.5,0.1
3603,2,0,2,310000,30,-2,-2,-2,-2,-2,-2,166.09,0.0,779.11,0.0,0.0,290.19,0.03,1002.68,0.28,0.0,291.5,173.31,169.17,1.45
3604,2,1,1,180000,26,0,0,0,0,0,0,145401.57,138232.42,130552.61,105895.4,108248.21,106517.57,5439.78,5050.88,3835.12,4105.94,4250.27,4028.02,122474.5,0.04
3605,1,1,3,210000,40,-1,-1,0,0,0,0,2308.99,4791.65,4908.73,6587.57,9073.71,8651.37,4791.09,1909.18,2587.95,3074.05,3651.32,6349.08,6053.67,0.62
3606,2,0,2,70000,41,2,2,2,3,3,2,34751.57,37683.32,40265.95,42304.62,41352.21,44342.35,3500.15,3500.22,2999.93,0.09,3999.94,1999.71,40116.5,0.07
3607,1,1,1,250000,44,-2,-2,-2,-2,-2,-1,4976.85,5416.5,7947.92,1796.53,1579.5,12573.28,5416.69,7947.82,1796.81,1579.9,12573.07,4337.91,5715.17,0.98
3608,1,1,1,70000,36,1,2,0,0,0,0,31919.89,31122.8,32203.3,34654.75,36926.86,38308.26,0.02,1600.16,2999.9,2999.69,2000.01,1419.93,34189.33,0.05
3609,1,0,1,70000,42,0,0,0,0,-2,-2,25317.55,24805.37,24101.08,0.0,0.44,0.0,1999.87,1009.88,0.1,0.19,0.01,0.05,12370.5,0.04
3610,1,1,3,200000,53,0,0,0,0,0,0,126025.9,129007.07,130377.31,133206.46,136159.17,138741.17,6499.9,5000.19,4999.94,5099.81,5000.24,5399.94,132253.0,0.04
3611,1,1,1,30000,41,0,0,0,0,0,0,26478.96,27528.81,28783.5,28311.05,28158.92,28870.32,1481.28,1735.16,993.99,2002.82,1180.05,1238.1,28022.17,0.05
3612,2,0,2,210000,28,-1,0,0,0,-2,-2,4431.87,5373.29,6200.29,0.03,0.0,0.19,1172.9,999.57,0.0,0.0,0.0,0.0,2667.5,0.14
3613,1,0,3,50000,46,1,2,2,2,-2,-2,51814.05,53077.77,51399.94,0.0,0.32,0.0,2400.01,0.0,0.0,0.0,0.16,0.0,26048.5,0.02
3614,2,1,1,200000,29,-2,-2,-2,-2,-2,-2,9343.71,722.34,724.15,1036.9,2035.39,3663.33,723.31,723.21,1038.08,2034.89,3664.1,723.09,2921.17,0.51
3615,2,1,2,130000,30,-1,-1,2,-1,0,-1,396.32,791.57,395.73,791.98,395.52,396.01,792.01,0.13,791.82,0.0,396.0,395.84,528.0,0.75
3616,2,1,2,230000,37,2,-1,2,2,-1,0,536.31,3881.2,2295.98,0.0,3043.86,2423.9,3888.19,15.81,0.15,3046.98,11.76,0.32,2029.67,0.57
3617,2,1,2,200000,33,-2,-2,-2,-2,-2,-2,1500.14,3805.88,0.2,4573.53,1241.84,0.72,3835.82,0.07,4573.11,1242.12,0.11,3239.08,1853.83,1.16
3618,2,0,2,160000,31,0,0,0,0,0,0,24644.73,24955.68,25819.31,25755.45,25898.84,25924.57,1419.85,1699.63,1050.03,1103.76,1041.17,999.87,25499.5,0.05
3619,2,1,1,30000,24,0,0,0,0,0,0,27181.56,26849.14,27594.77,28156.72,28723.25,28058.41,2000.14,1499.99,1000.08,1000.12,1000.15,999.94,27760.5,0.05
3620,1,0,2,50000,54,-2,-2,-2,-2,-2,-2,1582.77,2134.33,0.67,2026.13,0.0,1923.21,2133.86,0.0,2024.77,0.0,1923.73,0.0,1277.67,0.79
3621,2,1,1,270000,27,0,0,0,0,0,0,200749.5,204418.49,197854.61,173742.46,149096.91,145068.89,9500.34,8929.05,7265.07,5400.14,5299.93,5100.17,178488.0,0.04
3622,1,0,3,500000,49,0,0,0,0,0,0,260991.95,214724.76,230250.5,188805.06,192228.9,2785.9,7890.25,20132.29,20003.85,7714.01,2999.91,1542.97,181631.17,0.06
3623,2,0,2,10000,37,-1,-1,-1,0,-1,0,885.84,1474.58,780.55,390.88,780.43,389.8,1475.06,780.16,0.0,31250.04,0.0,0.0,783.33,7.13
3624,2,1,2,90000,24,0,0,0,0,0,0,89608.46,87743.28,87363.17,74328.85,48450.96,48715.27,4506.92,3999.94,2500.36,2000.07,2000.12,2000.22,72701.5,0.04
3625,1,1,2,50000,24,1,2,0,0,0,2,27087.42,26371.92,26990.58,27693.21,29237.39,28607.12,0.0,1400.43,1099.97,2099.84,0.08,1000.07,27664.67,0.03
3626,2,1,1,240000,30,1,-2,-2,-2,-2,-2,0.14,0.0,0.25,0.27,0.3,1.2,0.0,0.0,0.02,0.0,0.11,0.05,0.0,0.0
3627,1,1,2,50000,26,0,0,0,0,0,0,43720.97,42061.27,42332.14,37872.88,35747.32,33631.62,2228.21,2500.09,1660.24,1456.96,1299.95,1340.0,39227.33,0.04
3628,1,1,3,230000,38,0,0,0,0,0,0,67808.88,61602.77,48293.53,49242.99,48830.85,51126.09,1980.12,1822.64,1770.98,1895.9,3232.04,2026.17,54484.0,0.04
3629,2,0,1,80000,29,0,0,0,0,0,0,31638.11,27137.31,25986.21,23495.95,23601.1,24648.8,1733.97,1999.96,2000.07,1999.77,1999.8,1999.89,26084.5,0.07
3630,1,0,2,80000,36,0,0,0,0,0,0,77870.86,79471.62,81756.96,77199.4,77668.83,79667.22,2899.98,3899.88,2749.97,2799.98,3199.73,2964.55,78939.17,0.04
3631,2,0,1,210000,29,0,0,0,0,0,0,183213.62,167756.54,170662.66,169290.11,140384.58,138573.79,6000.32,8000.16,5555.7,5099.88,5016.24,5200.31,161647.17,0.04
3632,1,1,2,220000,52,0,0,0,0,0,0,52535.68,53623.91,43462.86,36221.39,19054.85,3098.32,4151.34,16992.18,5225.05,2000.28,1000.08,83020.11,34666.17,0.54
3633,2,1,3,80000,28,-1,-1,-1,-1,-1,-1,2146.99,611.22,2110.95,2298.26,1194.58,389.71,612.07,2109.95,2298.06,1195.96,390.16,0.14,1458.83,0.75
3634,1,1,1,420000,45,2,0,0,0,0,0,412288.32,414634.91,409077.89,412056.37,402926.09,373095.44,16272.04,17028.93,15514.08,15056.25,13707.02,14128.32,404013.17,0.04
3635,2,0,1,70000,31,1,2,2,2,0,0,23634.11,22954.97,26573.69,25804.02,27454.22,25446.8,0.0,3999.94,0.06,1999.97,999.91,1000.06,25311.17,0.05
3636,1,1,1,50000,32,0,0,0,0,0,2,27446.05,28187.22,29219.22,30546.46,32329.91,31677.14,1499.91,1490.87,1817.9,2600.08,0.16,1400.06,29901.17,0.05
3637,1,1,2,20000,31,1,2,2,2,0,0,9701.67,9402.76,11902.53,11419.52,11342.89,12157.31,0.0,2969.26,0.02,407.86,1000.06,0.0,10987.33,0.07
3638,1,1,2,90000,25,0,0,0,0,0,0,57844.7,50663.35,45513.85,42598.58,38559.02,36336.81,2017.97,2033.3,2016.09,2010.13,2009.81,1114.1,45253.17,0.04
3639,2,1,2,130000,23,-2,-2,-2,-2,-2,-2,134.69,0.26,0.0,0.0,0.53,0.11,0.15,0.0,0.16,0.0,0.03,0.03,22.67,0.0
3640,2,0,1,30000,47,2,0,0,0,2,2,25689.81,26718.44,27773.28,28809.27,30399.65,29759.96,1444.7,1500.1,1500.06,2199.65,0.0,1200.02,28191.83,0.05
3641,1,1,2,200000,29,0,0,0,0,0,0,34390.65,26945.84,26349.3,26925.79,27840.85,29367.3,1507.02,1427.02,1002.94,2000.14,1999.92,1060.13,28636.5,0.05
3642,2,0,1,20000,22,-1,0,0,0,0,0,7266.52,12946.14,8811.7,9638.59,11740.03,11047.23,11500.04,6074.45,9000.11,5000.08,6047.01,999.99,10241.67,0.63
3643,1,1,1,240000,34,0,-1,-1,-1,-1,-1,1669.5,1478.68,1480.72,1478.78,1478.81,1239.98,1479.12,1479.3,1478.75,1478.75,1240.08,1655.18,1471.0,1.0
3644,2,1,1,160000,31,-1,-1,-1,-1,0,-1,3556.5,7339.88,0.0,7634.69,7350.13,7938.25,7339.78,0.08,7634.03,0.24,7938.29,3992.77,5636.17,0.8
3645,2,1,1,50000,25,-1,0,0,0,0,0,8539.65,9873.99,11396.22,13189.87,14967.14,16551.27,1478.81,2000.39,1999.3,1999.97,2000.09,4060.17,12419.83,0.18
3646,1,1,3,350000,38,-2,-2,-2,-2,-2,-2,1317.07,3033.11,2167.43,7950.49,4986.57,3641.37,3060.87,2180.89,8070.83,5002.11,3654.17,5819.79,3849.17,1.2
3647,1,1,2,290000,34,0,0,0,0,0,0,38027.16,23037.12,129433.38,117501.13,113150.27,102593.08,6000.04,120000.24,4999.93,4999.94,5000.21,3499.85,87289.67,0.28
3648,1,1,2,550000,32,2,0,0,0,0,0,548549.85,546741.83,535508.21,548019.79,530670.81,155082.63,21093.93,22863.26,167622.17,14000.18,4299.73,158063.97,477429.33,0.14
3649,2,1,1,130000,24,0,-1,-1,2,0,0,9920.35,5500.58,669.46,669.88,669.76,669.65,5554.69,670.08,0.0,0.0,0.0,0.12,3016.67,0.34
3650,2,0,1,240000,29,0,0,2,2,2,0,64825.35,72952.03,62847.72,60644.99,57554.24,57375.27,10588.98,33.8,4400.15,0.0,2000.33,1899.94,62699.83,0.05
3651,1,1,1,120000,38,0,0,0,0,0,0,65644.44,71406.65,29043.99,21888.81,14536.15,25635.44,14999.87,1461.99,1000.25,2999.85,13999.92,253.55,38026.0,0.15
3652,1,1,2,240000,39,4,3,2,2,2,2,47739.09,46711.46,45660.29,48904.22,47994.2,52014.68,0.01,0.0,4000.22,0.05,5000.02,1999.97,48170.67,0.04
3653,3,0,2,50000,51,0,0,0,0,0,0,79501.41,65236.91,64426.31,18430.3,18020.93,17991.91,3999.69,1565.09,640.99,648.08,654.21,648.9,43934.33,0.03
3654,2,1,1,130000,27,-2,-2,-2,-2,-2,-2,0.0,0.29,734.1,0.0,389.41,989.04,0.0,733.86,0.14,390.01,988.13,1990.04,352.0,1.94
3655,2,1,1,190000,31,0,0,0,0,0,0,150182.72,129602.83,131660.51,137764.27,123615.18,125840.89,6999.88,6999.8,8499.89,5000.02,6000.05,4999.8,133111.5,0.05
3656,1,1,3,20000,44,0,0,0,2,2,2,7660.95,8980.79,10859.8,12379.84,11400.26,0.0,1456.87,2600.32,1999.93,0.18,0.02,0.0,8547.0,0.12
3657,2,0,2,430000,30,-1,-1,2,0,0,0,28965.43,29956.82,29198.89,30266.22,49268.1,48240.68,5010.64,0.21,2000.19,20000.16,15000.2,5000.04,35983.0,0.22
3658,1,1,2,100000,52,2,2,2,2,0,0,94935.76,98461.41,100978.17,96606.11,92062.32,90228.45,6018.04,4999.79,0.01,6039.77,3999.93,15000.0,95545.17,0.06
3659,2,1,1,120000,27,0,0,0,0,0,0,70833.72,59985.73,60779.5,62958.23,57763.22,53004.56,3000.14,2500.34,2999.92,2000.11,2000.17,2499.97,60887.5,0.04
3660,1,1,2,90000,27,-1,-1,0,0,0,0,1766.68,17683.59,18382.25,21414.78,6654.64,10323.01,17683.84,2999.95,4999.66,2999.93,4999.99,6999.91,12704.17,0.53
3661,2,1,2,260000,40,-1,-1,-2,-2,-2,-2,1022.67,1085.02,0.0,0.09,0.0,0.5,1084.89,0.28,0.0,0.0,0.0,300.39,351.17,0.66
3662,1,0,1,390000,35,-1,-1,0,0,0,0,14673.04,83727.0,67893.18,65246.24,68948.97,52723.8,83727.98,2637.16,2576.06,4999.96,2723.74,2000.31,58868.67,0.28
3663,1,1,3,70000,34,0,0,0,0,0,0,43072.25,47337.72,51422.89,45121.96,5516.02,10423.74,5000.26,5000.01,5000.04,4999.81,4999.93,5000.05,33815.5,0.15
3664,2,1,1,460000,35,1,-1,-1,0,0,0,0.0,692.84,224526.66,227240.98,228127.23,143698.45,707.08,224850.05,4999.91,4592.8,23583.96,0.0,137378.33,0.31
3665,2,1,3,90000,23,0,-1,-1,0,-1,-1,119835.77,21836.4,11035.76,29836.56,986.18,21615.0,29999.72,11036.17,19835.9,986.05,21614.62,5884.95,34190.83,0.44
3666,2,0,2,180000,30,0,0,0,0,2,-1,51323.58,44638.18,28673.74,14832.88,1414.17,47416.14,2124.08,1588.08,1526.19,65.78,57316.98,70051.94,31383.5,0.7
3667,1,1,3,90000,41,0,0,0,0,0,0,2832.23,6002.47,7598.37,5036.4,4750.53,3007.23,5000.0,3499.97,4500.11,4299.84,0.0,1499.51,4871.17,0.64
3668,1,1,2,170000,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.0,0.26,0.04,-988.0,-0.0
3669,2,1,1,200000,28,0,0,0,0,0,0,105050.44,99648.33,144932.15,134530.9,129393.77,124560.36,32000.13,59999.9,6305.05,4300.2,4499.84,4499.8,123019.5,0.15
3670,2,0,2,20000,26,1,2,2,2,0,0,16165.74,15615.33,18047.95,17321.64,17121.75,0.0,0.0,3000.34,0.29,0.0,0.0,0.0,14045.5,0.04
3671,2,1,2,60000,29,-1,2,2,-1,2,2,4602.94,4186.46,1.58,1887.16,1543.22,3972.02,0.0,0.0,1887.02,0.22,3557.1,0.31,2698.5,0.34
3672,1,0,5,110000,36,-1,0,0,0,0,0,3385.36,31168.06,50526.79,51816.08,34262.49,23366.15,27999.7,20000.35,2999.92,3000.36,3000.13,2999.9,32420.67,0.31
3673,1,0,3,420000,32,-1,-1,-1,0,0,0,1874.72,2499.57,86074.51,73930.27,57806.93,51013.44,2499.1,86112.88,10000.03,2255.89,1529.03,30281.11,45533.17,0.49
3674,2,1,2,100000,34,0,0,0,0,0,0,22171.67,22777.18,23836.9,24165.95,24215.07,24900.54,1371.82,1828.76,1554.17,1000.0,999.79,586.11,23678.17,0.05
3675,1,0,1,200000,37,-1,2,-1,-1,-1,-1,446.66,123.2,123.27,200.4,122.73,279.91,0.0,122.46,200.0,122.88,280.14,150.99,215.83,0.68
3676,2,0,2,50000,30,1,2,0,0,0,2,48860.67,47800.87,48363.31,30220.29,22876.95,22360.93,0.0,1499.87,1000.08,1999.79,0.03,1999.9,36747.17,0.03
3677,2,1,1,240000,28,1,-1,-1,-1,-1,-1,0.0,1747.76,0.63,14943.73,967.87,10408.34,1748.13,0.24,14944.2,967.82,10408.04,0.0,4678.0,1.0
3678,1,1,1,350000,45,-1,-1,-1,-1,-1,-1,291.81,291.13,290.92,290.2,290.44,291.26,290.86,290.94,290.81,290.68,290.77,291.47,291.0,1.0
3679,2,1,1,30000,33,3,2,2,2,0,0,21167.46,20529.45,24190.38,23510.02,24812.63,25264.32,0.0,3999.59,0.0,1999.97,999.72,2000.11,23245.67,0.06
3680,2,0,2,200000,35,0,0,0,0,0,0,27785.54,33877.12,35419.53,26609.38,25392.67,23367.31,10000.19,10000.03,1999.8,5000.09,5000.13,999.88,28741.5,0.19
3681,1,0,2,210000,31,-1,-1,2,-1,-1,-1,1747.51,2488.6,739.51,2047.84,740.5,741.11,2488.02,0.39,2048.0,739.98,740.22,739.78,1417.33,0.79
3682,1,0,2,110000,46,0,0,0,0,2,0,44952.67,47314.98,46997.45,50740.18,49114.58,49528.49,3087.15,1768.79,4511.65,0.0,1930.17,1600.74,48108.17,0.04
3683,1,1,2,180000,58,-2,-2,-2,-2,-2,-2,0.0,0.0,750.67,1575.1,1502.58,0.0,0.0,749.86,1575.83,1504.25,0.0,1000.04,638.33,1.26
3684,2,0,1,360000,28,-1,-1,-1,-1,-1,-1,20222.44,52962.13,3978.36,1743.69,2827.8,50537.14,53227.87,3996.95,1750.21,2853.06,51040.98,3219.19,22045.17,0.88
3685,1,0,2,240000,39,1,-1,-1,-1,-1,-2,0.4,1263.17,0.0,1667.32,0.0,0.0,1262.72,0.31,1679.77,0.0,0.17,1442.26,386.17,1.89
3686,2,1,2,50000,25,0,0,0,0,0,0,30856.24,28480.71,27633.53,26691.25,26327.54,25923.66,1799.94,1400.02,914.91,1500.09,1500.02,2000.02,27652.5,0.05
3687,1,1,4,300000,54,1,-2,-2,-2,-2,-2,0.54,1.52,1701.14,0.04,0.0,0.0,0.19,1701.88,0.13,0.0,0.0,0.0,283.67,1.0
3688,1,1,2,140000,28,0,0,0,0,0,0,62204.03,65278.9,56504.76,53529.4,42167.49,25742.05,7028.24,6000.05,5025.86,5000.03,3000.02,1999.91,50904.33,0.09
3689,1,0,3,120000,40,-1,-1,0,0,0,0,32160.23,64308.53,65014.9,66571.59,67631.69,57798.35,64308.03,3000.06,4000.05,4000.09,4000.05,4000.14,58914.17,0.24
3690,2,0,2,340000,29,-1,-1,0,0,-1,2,5060.67,7604.68,14899.11,0.0,2649.86,998.9,7603.88,9999.58,0.23,2649.85,0.14,999.82,5202.33,0.68
3691,2,1,3,10000,22,1,2,0,0,2,0,8846.58,8561.49,9706.03,10406.44,10107.71,10057.06,0.0,1300.51,999.61,0.22,1000.0,1000.32,9614.0,0.07
3692,2,1,1,60000,26,1,-1,0,0,0,0,0.0,23040.04,28267.23,43296.01,44307.69,43550.25,23040.28,7999.61,19999.9,1668.8,1548.91,15000.27,30409.83,0.38
3693,1,0,2,100000,42,0,0,2,2,0,0,58394.18,61561.86,61392.23,59618.24,59814.92,58570.99,5499.88,1999.74,1.79,2006.88,2225.39,1947.38,59891.67,0.04
3694,2,1,2,180000,31,0,0,0,0,0,0,176729.69,177489.7,178660.46,138241.28,138023.58,137922.91,6813.77,7755.76,4787.66,5099.89,5499.91,5099.84,157844.83,0.04
3695,2,1,1,70000,25,0,0,2,2,2,0,37017.29,39979.3,39062.76,41591.17,39100.06,40309.91,3900.14,0.0,3500.09,0.16,2000.09,1812.99,39510.5,0.05
3696,2,1,2,180000,24,0,0,0,0,0,0,126419.57,130905.06,136925.11,56668.82,24611.34,20476.99,6518.87,10000.03,2999.87,2000.1,1999.87,1000.18,82667.5,0.05
3697,2,0,2,410000,39,0,0,0,0,0,0,335937.33,328323.03,321089.81,274957.81,268891.3,262569.47,14000.13,13013.87,30000.06,11999.89,10000.05,9040.03,298628.33,0.05
3698,2,1,2,100000,29,0,0,0,0,0,0,61383.21,49560.8,40182.17,61819.58,8321.74,6182.18,1907.9,2000.05,999.66,1999.94,3000.06,4999.62,37908.33,0.07
3699,1,0,2,50000,28,-1,-1,-1,0,-1,-1,430.62,0.63,46256.72,45974.16,1300.44,43988.04,0.0,46257.11,2200.23,1299.88,43987.12,1385.95,22991.5,0.69
3700,1,1,3,30000,23,0,0,0,0,0,0,26116.87,27027.92,27510.94,27817.24,28130.71,27140.06,1737.0,1609.11,1306.15,1455.09,856.85,1087.26,27290.5,0.05
3701,1,1,2,80000,26,2,0,0,0,0,0,78767.56,79611.86,80770.2,53141.54,55064.92,28750.56,3500.15,4449.9,2248.98,1200.11,2400.17,1099.98,62684.17,0.04
3702,1,0,1,500000,43,-1,-1,-1,-1,-1,-1,640.68,599.65,1490.11,1821.96,1740.5,0.0,600.08,1490.29,1822.08,1739.95,0.0,1485.85,1048.67,1.13
3703,1,1,3,210000,27,1,-2,-1,-1,-2,-2,0.0,0.0,1008.22,1.9,0.0,0.62,0.0,1008.15,0.0,0.08,0.1,1113.96,168.0,2.11
3704,2,1,1,150000,31,-2,-2,-2,-2,-2,-2,4846.98,4268.24,0.0,1193.72,0.0,0.0,4268.24,0.17,1192.88,0.02,0.1,1955.76,1675.67,0.74
3705,1,1,2,90000,49,-2,-2,-2,-2,-2,-2,264.05,0.0,527.61,0.88,528.79,263.7,0.29,528.13,0.0,527.59,264.11,0.24,264.0,0.83
3706,1,0,2,130000,39,0,0,-1,0,-1,-1,1240.92,0.0,1137.07,1137.65,2477.4,0.0,0.02,1137.82,0.0,2499.82,0.0,0.18,492.33,1.23
3707,2,1,1,20000,29,-1,-1,-1,-1,-1,-1,340.28,791.57,677.22,0.0,212.7,856.65,791.85,677.34,0.02,213.82,855.67,0.24,479.83,0.88
3708,1,0,2,30000,38,1,2,0,0,0,2,24304.65,23620.83,24346.42,25359.39,26986.74,26416.54,0.09,1409.97,1423.07,2051.14,0.1,2000.04,25172.33,0.05
3709,2,1,2,70000,36,0,0,0,0,0,0,68699.39,69120.62,68375.09,30163.32,14310.75,15084.41,4482.97,12495.89,3268.12,2999.86,3000.2,1999.89,44292.17,0.11
3710,1,0,1,220000,32,-2,-2,-2,-2,-2,-2,8757.19,0.0,0.0,0.0,0.0,0.0,8.77,23000.31,0.0,0.22,2999.97,0.12,-1114.0,-3.89
3711,2,1,2,30000,27,0,0,0,0,0,0,4511.04,6627.19,9220.83,6367.87,1000.05,3070.79,2205.13,2110.96,2375.77,0.06,2070.09,1683.23,5133.33,0.34
3712,1,1,1,260000,37,-1,-1,-1,-1,-1,-1,2643.92,267.82,157.11,1483.98,306.14,156.93,268.09,157.05,1484.17,306.86,157.08,437.96,836.17,0.56
3713,1,1,2,120000,34,1,-2,-2,-2,-2,-2,0.24,0.0,0.2,1.34,0.0,0.0,0.21,0.34,0.01,0.03,0.0,0.05,0.0,0.0
3714,1,1,2,110000,40,0,0,0,0,0,0,23303.14,23977.86,22370.31,20607.11,20608.23,20606.59,1511.11,1772.26,1319.81,749.99,745.23,746.69,21912.0,0.05
3715,1,1,2,260000,46,0,0,0,2,2,2,16169.59,18255.69,19555.97,18134.85,24018.81,21490.39,2999.92,2934.15,0.0,7999.89,0.0,1999.87,19604.33,0.14
3716,1,0,2,130000,38,-1,-1,-1,-1,-1,-1,779.51,1.27,11440.07,3750.62,1823.23,390.98,0.3,11439.9,3751.92,1824.12,389.65,389.81,3031.0,0.98
3717,1,1,3,400000,47,-2,-2,-2,-2,-2,-2,1698.11,364.42,3214.16,2577.29,9659.97,24354.14,364.97,3223.89,2580.04,9660.1,24355.37,0.15,6978.17,0.96
3718,2,1,1,70000,23,0,0,0,0,0,0,7530.87,8545.4,9587.23,10899.49,46462.44,47599.44,1144.85,1187.97,1499.94,36000.12,1999.91,1667.96,21770.83,0.33
3719,1,0,2,170000,27,-1,-1,-1,-1,0,-1,2696.77,0.0,1408.4,1337.11,1338.04,53884.9,0.27,1409.05,1336.97,0.0,53884.92,1999.88,10110.83,0.97
3720,1,1,2,120000,27,0,0,-1,-1,-2,-2,50620.13,15000.35,98.67,0.0,0.03,0.09,1000.08,100.01,0.0,0.04,0.0,0.0,10953.33,0.02
3721,1,1,2,60000,25,0,0,0,0,0,0,20637.51,21367.75,22333.4,22424.67,22240.29,25379.08,1368.72,1335.82,926.97,800.66,3999.83,4999.62,22396.83,0.1
3722,2,1,2,10000,55,1,2,0,0,0,0,9192.24,7653.32,8337.03,8355.88,8526.7,4694.56,0.0,1201.2,1000.05,171.06,93.96,79.96,7793.33,0.05
3723,1,1,2,200000,34,-2,-2,-2,-2,-2,-2,17821.58,19741.03,18718.05,15034.52,12784.89,8426.04,19854.98,18913.9,15111.96,12848.88,8468.07,27377.76,15420.83,1.11
