Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio,next_month_default
26278,2,1,2,80000,24,0,0,0,0,0,0,77614.27,77302.33,66395.86,55639.01,56873.15,58390.4,3099.99,2585.93,2000.51,2500.31,2999.89,2500.03,65369.33,0.04,0
26279,2,0,1,260000,29,-1,-1,-1,-1,-1,-1,7167.85,4495,4031.39,2103.47,2650.97,3470.95,4496.68,4035.01,2111.02,2652.9,4053.85,5013.86,3986.83,0.93,0
26280,1,1,1,260000,28,-2,-2,-2,-2,-2,-2,0.27,0.18,0.31,0,0,0.03,0,0,0,0.11,0,0.24,0,0,1
26281,1,0,5,450000,35,0,0,0,0,-1,-1,254677.46,179511.63,212495.84,51953.82,74870.18,0,10000.14,205003.85,51999.92,74896,500.11,110123.9,128532.5,0.59,0
26282,1,1,3,100000,55,-2,-2,-2,-2,-2,-2,389.19,391.33,389.98,390.03,389.92,390.03,389.98,390.06,389.8,389.82,389.81,390.05,390,1,1
26283,2,0,1,460000,28,0,0,-1,-1,-1,0,17919.46,13040.22,9681.03,3284.91,731.73,2732.1,1500.08,9680.91,3283.97,732.07,2000.29,0.19,7898.17,0.36,0
26284,2,1,1,30000,28,0,0,0,0,0,-1,36540.74,17625.03,26242.68,25828.2,0,664.56,4999.81,11000.46,3000.03,1999.97,1499.98,0,17787.83,0.21,0
26285,2,1,3,80000,52,0,0,0,0,0,-1,42635.8,39506.85,36060.4,30469.13,18304.77,7431.43,1623.05,1740.27,1200.24,365.77,7432.13,0.22,29068.5,0.07,0
26286,1,1,2,150000,35,0,0,0,0,0,0,102007.28,93115.05,84302.95,74985.86,67369.07,60434.02,4999.6,5044.91,2563.11,3006.17,2999.98,2217.87,80369,0.04,1
26287,1,0,2,20000,34,0,0,2,0,0,0,12619.32,14895.28,14360.12,14920.87,15328.35,16475.18,2799.88,0,799.93,800.03,1400.17,1000.03,14766.33,0.08,1
26288,1,0,1,400000,49,-2,-2,-2,-2,-2,-2,749.18,1501.8,33956.46,44257.02,56525.91,776.01,1530.13,34228.86,44257.83,56525.92,775.8,2131.2,22961.33,1.01,0
26289,1,0,1,80000,41,2,2,2,2,2,2,79949.73,82957.49,83656.28,84457.65,83897.86,80159.29,4900.17,2999.93,2999.89,3099.87,0.17,10999.93,82512.5,0.05,1
26290,2,1,1,130000,27,0,0,0,0,0,0,116185.82,111705.15,105091.24,100045.81,96091.5,90359.29,5500.08,4499.8,3500.29,6010.92,3199.84,4000.04,103245.83,0.04,0
26291,2,0,2,140000,26,2,2,2,2,2,2,119424.3,116013.72,133566.45,129952.9,136282.81,139959.97,0.07,19500.01,0,9999.99,5999.93,5000.19,129200.33,0.05,1
26292,2,0,2,100000,26,0,-1,-1,-1,2,-1,44053.15,2205.82,1953.79,3053.23,853.24,48280.62,2205.72,1952.83,3100.05,0.11,48279.92,0.08,16733,0.55,0
26293,1,0,3,330000,53,0,0,0,0,0,0,141060.69,144524.99,148418.08,152341.34,149997.36,0,3855.76,3925.99,3965.98,2999.82,2.03,0,122724,0.02,0
26294,2,1,1,20000,22,1,2,2,0,0,-2,21672.05,22030.34,21247.28,7474.89,0.42,0.43,1000.07,17.68,299.88,0,0.12,0,12070.83,0.02,1
26295,1,1,1,260000,36,0,0,-1,-1,0,0,10941.82,7045.1,246.84,7157.22,7163.96,3676.7,3000.06,245.65,7178.07,5164.06,1208.76,1208.93,6038.33,0.5,0
26296,1,0,1,360000,37,-2,-2,-2,-2,-2,-2,0,8146.45,1564.11,4941.5,2665.98,588.42,8186.99,1571.29,4964.98,2678.91,589.69,528.94,2977.67,1.04,0
26297,1,1,3,420000,42,-2,-2,-2,-2,-2,-2,87262.33,20792.81,34676.29,48823.03,74474.76,47107.13,20802.93,34682.07,48919.18,74481,47107.76,219843.95,52189.67,1.42,0
26298,1,1,1,280000,32,1,-2,-1,0,0,-2,0.38,0.37,3507.84,3508.04,0,0,0,3507.61,0,0,0,0,1102.67,0.53,1
26299,2,1,3,20000,22,0,0,0,0,0,0,14218.1,13572.35,14137.38,13737.2,12679.82,12067.09,1700.15,1499.87,0.13,0.22,1066.87,391.71,13402,0.06,0
26300,2,1,3,60000,45,-1,-1,-1,-1,-1,-1,1875.17,1876.61,1875.15,1875.48,1875.27,1874.94,1875.84,1876.14,1875.75,1876.11,1875.89,1875.92,1876,1,1
26301,1,0,1,230000,34,0,0,0,0,0,0,22953.31,11224.56,10669.03,13499.53,12481.92,9949.65,1700.18,1380.57,7999.79,999.66,3999.82,1000.18,13462.83,0.21,0
26302,1,1,2,30000,27,2,0,0,2,2,2,20582,21631.98,24267.95,24572.38,24873.02,25427.49,1699.91,3300.05,1000.58,999.98,1100.17,1000.13,23558.5,0.06,1
26303,1,1,2,360000,39,1,-2,-2,-2,-2,-2,1.39,0,0.73,0.11,0,0,0,0.01,0.1,0,0,0.09,0,0,1
26304,1,1,3,140000,33,-1,-1,-1,-1,-1,-1,1248.01,1654.65,840.66,2152.47,826.74,0,1653.99,840.31,2153.03,826.96,827.02,9635.3,-347.83,-7.64,0
26305,1,1,2,230000,34,0,-1,-1,-1,-1,-1,205529.41,382.08,379.62,2350.06,103029.86,379.59,380.08,380.41,2350.01,103029.91,380.29,1569.93,52008.33,0.35,0
26306,2,0,1,200000,40,0,0,0,0,0,-1,193047.48,193925.78,198233.33,200351.43,200389.7,19957.64,6410.05,6341.76,4006.91,4008.04,19959.2,999.88,167651,0.04,0
26307,2,0,1,440000,33,-2,-2,-2,-2,-2,-2,2380.4,1748.12,4697.06,7503.28,2248.06,4532.69,1750.12,4696.69,7502.11,2249.03,4531.96,101749.66,3851.67,5.3,0
26308,1,0,1,170000,41,0,0,0,0,0,0,56742.31,49176.5,41968.51,37409,36214.09,30798.89,5019.04,10041.31,5012.56,5023.97,5012.13,11174.09,42051.33,0.16,0
26309,1,0,2,250000,36,0,0,0,0,0,0,168898.83,174478.33,157089.92,136785.94,139385.75,122947.15,9999.89,8300.23,5200.01,5500.48,5000.04,4999.64,149930.83,0.04,0
26310,1,1,2,30000,34,0,0,0,0,0,0,26252.84,27256.22,28472.57,29212.25,29398.95,30000.69,1443.96,1659.71,1400.13,588.01,599.96,0,28432.17,0.03,0
26311,1,1,5,40000,24,0,0,0,0,0,0,40848.66,39269.94,40928.94,40527.09,39573.78,40526.11,1649.88,2299.66,1599.91,1330.26,1499.71,1500,40279.33,0.04,0
26312,1,1,3,200000,40,0,0,0,2,0,0,44599.12,42953.72,44317.77,32010.21,33272.04,34296.67,3000.05,6032.43,0.11,2999.93,2999.68,3000.13,38575,0.08,0
26313,2,1,1,220000,31,-1,-1,-2,-2,-2,-1,231.94,0.23,0,0.08,0,500.17,0.19,0,0,0.04,500.12,0,122,0.68,0
26314,2,0,2,260000,30,0,0,0,0,0,0,7426.65,6886.77,7756.22,8171.2,8406.33,8679.95,1999.9,1756.97,2000.06,1999.83,2000.24,2000.14,7888.33,0.25,0
26315,1,1,2,20000,26,1,-2,-2,-2,-2,-2,0,0.04,0.18,0,0,0.49,0.12,0.08,0,0,0,0.09,0,0,1
26316,1,1,2,500000,50,-2,-1,-1,-1,-1,-1,16983.76,86770.71,53170.83,28621.77,19139.6,0.19,87004.25,53192.2,28621.64,19139.82,0.11,20211.29,34114.67,1.02,0
26317,1,1,2,60000,41,0,0,0,0,0,0,34631.44,35653.87,36992.06,37702.26,38452.36,39255.23,1599.8,1914.83,1624.86,1375.59,1422.08,1435.05,37114.17,0.04,1
26318,2,0,2,60000,25,0,0,0,0,0,0,15614.98,16230.43,17073.79,17684.45,20003.86,21040.75,1266.95,1499.5,1291.47,3000,2000.03,390.13,17941,0.09,0
26319,2,1,2,200000,25,0,0,0,0,0,0,194201.26,197219.15,130929.93,130773.89,128752.05,122694.84,8000.08,4500.04,4532.07,5450.83,4999.86,4500.15,150762.33,0.04,0
26320,1,1,1,50000,46,1,-2,-1,-1,0,0,10371.14,0,1682.89,3697.93,1396.64,0,110.18,1793.91,3696.91,1391.71,0.02,0,2840,0.41,0
26321,2,1,1,50000,52,-1,0,0,0,0,-1,28594.36,33080.7,29233.19,23339.33,0,31030.99,4999.67,2999.94,1000,0.24,31331.29,0.27,24163,0.28,0
26322,1,1,2,240000,52,1,-2,-2,-2,-1,-1,0,0.39,0,0,2780.07,20033.37,0,0.08,0,2780.19,20034.07,0,3802.33,1,0
26323,1,0,1,180000,46,0,0,0,0,0,0,178516.59,130974.87,135591.26,107314.93,56274.09,57608.1,4999.76,6999.76,5200.34,1999.8,2059.95,2000.14,111046.83,0.03,0
26324,2,1,1,100000,28,1,2,0,0,0,0,102122.39,96193.34,82342.27,81967.5,82177.31,78840.19,321.59,3600.03,3799.86,3000.01,2999.92,3022.77,87273.5,0.03,0
26325,1,1,3,30000,22,1,2,0,0,4,4,21507.25,20880.72,23216.87,28499.22,28060.7,30000.06,0.23,2999.59,5999.76,1200.06,2999.76,0,25360.5,0.09,1
26326,1,1,3,30000,45,-2,-2,-2,-2,-2,-2,0,1930.55,1930.18,2071.7,4072.93,0.73,1929.79,1930.04,2072.02,4071.75,0,0.01,1667.33,1,0
26327,1,0,3,260000,63,0,0,0,0,0,2,261325.25,264127.48,244115.4,248831.01,263527.86,258973.37,9166.08,9000.86,9061.25,19155.06,0.96,9858,256816.5,0.04,0
26328,2,0,2,50000,24,0,0,0,0,0,0,50244.3,17987.84,18972.08,19370.11,19767.96,19384.52,1400,1300.69,699.67,700.05,700.08,700.28,24287.83,0.04,0
26329,2,0,1,360000,43,-1,-1,-1,-1,-1,-1,59.52,4465,299.28,966.94,1729.38,0,4464.94,299.93,966.09,1729.85,0,969.04,1253.33,1.12,0
26330,2,1,2,30000,26,2,0,0,2,0,0,22363.93,23731.82,30699.96,29727.66,28832.94,16361.4,1753.17,8499.83,9.04,700.15,1178.98,138.02,25286.17,0.08,1
26331,1,1,1,210000,45,-2,-2,-2,-2,-2,-2,0,0,0,0.06,1999.28,0,0,0.12,199.5,2000.39,0,0.23,233.33,1.57,0
26332,1,0,2,20000,31,0,0,0,0,0,0,35650.52,20160.36,20079.01,19679.93,19679.68,0,4959.8,1399.86,0.2,0.02,0.27,0.07,19208.5,0.06,0
26333,1,1,1,70000,22,0,0,0,0,2,0,64524.81,66549.43,67344.06,62082.29,29913.83,29405.85,3093.38,2593.98,4511.82,0,1069.77,1065.05,53303.33,0.04,0
26334,2,0,2,500000,32,-2,-2,-2,-2,-2,-2,71730.99,75357.07,62406.47,63705.24,59451.6,47867.62,25487.01,80389.77,50131.74,22207.86,30167.25,25035.88,63420.17,0.61,0
26335,2,0,1,20000,29,0,0,0,0,0,0,15934.2,15029.22,16023.52,11631.43,12377.71,4830.39,1329.23,1324.03,999.8,1999.98,1000.25,0,12637.17,0.09,0
26336,2,0,2,40000,33,0,0,-2,-2,-2,-2,23329.63,0,0,0.7,0,0.26,0,0,0,0.08,0.03,0,3888.33,0,0
26337,2,1,2,240000,37,-2,-2,-2,-2,-2,-2,500.05,0.01,0.82,0.17,1.07,0,0,0.03,0,0.05,0,0.02,83.33,0,0
26338,2,0,3,150000,29,1,3,2,2,2,2,54803.3,52995.34,51168.46,53979.17,52638.31,58507.64,0,0,3999.81,0.21,7127.4,0,54015.67,0.03,1
26339,2,1,3,10000,22,2,0,0,0,-1,0,7718.61,10062.62,9271.82,0,8988.76,9201.93,2500.23,999.83,0.05,29999.94,500.15,953.18,6081.33,0.96,1
26340,1,1,2,210000,25,0,0,0,0,0,0,142846.55,94017.43,96925.91,100398.88,101472.69,103833.55,4999.63,4415.05,5999.95,3635.01,4000.01,5000.16,106582.83,0.04,0
26341,2,0,1,200000,32,0,0,-2,-2,-2,-1,10532.24,0,0.88,0,0,2842.12,0.11,0,0.29,0,2842.01,204297.13,2229,15.49,0
26342,2,1,0,230000,47,-1,-1,-1,2,-1,-1,8394.14,5743.56,1336.61,255.43,5425.38,4838.03,5742.93,1597.81,0.19,5424.98,4837.73,3839.58,4331.83,0.83,0
26343,2,0,2,360000,25,1,-1,2,0,-1,-1,0.68,1647.27,1488.33,490.76,1696.81,790.41,1646.98,4.95,2.15,1704.75,791.96,0.18,1018.5,0.68,0
26344,2,1,1,200000,29,0,0,-1,-1,-1,0,11347.37,30477.3,7892.82,1960.39,1356.68,1356.4,25000.24,8082.34,2579.81,1357.18,0,0.18,9065.33,0.68,0
26345,2,0,1,40000,24,1,2,0,0,0,3,28924.32,28183.21,28911.87,29494.74,33011.07,32194.22,0,1500,1063.89,3999.92,0,0,30120,0.04,1
26346,1,1,1,230000,36,-1,-1,-1,-1,-1,-1,2079.29,380.35,2099.97,529.68,2281.79,1389.88,380,2099.9,530.1,2282.02,1389.87,379.99,1460,0.81,0
26347,2,0,3,500000,32,0,0,2,0,0,0,211508.67,183712.49,158759.98,119566.63,123098.56,132354.59,10070.19,3066.29,13365.79,20897.87,20155.27,16100.81,154833.17,0.09,0
26348,1,1,1,260000,53,2,-1,-1,-1,-1,-1,826.54,826.65,826.17,827.36,754.95,0,826.92,826.86,827.29,754.9,0,1725.88,665.17,1.24,0
26349,2,1,2,140000,24,-1,-1,-1,-2,-1,0,22731.27,6624.35,0,0,2124.82,1605.68,6624.1,0,0.06,3730.92,0,0,5206.5,0.33,0
26350,2,0,1,50000,34,1,2,2,2,2,2,48210.99,49206.62,49913.23,48381.36,50693.19,50364.44,2500.08,2199.67,0,3800.01,1000.1,1500.06,49462,0.04,0
26351,2,1,1,150000,25,1,-2,-1,-1,-1,-1,191.3,1963.01,4729.78,1569.66,4295.52,0.02,1963.83,4728.64,1568.24,4294.8,0,1895.13,2124.33,1.13,0
26352,1,1,2,210000,29,0,0,0,0,0,0,42140.29,31936.8,45501.93,41704.37,40509.6,41305.08,2000.27,20020.25,1672.03,1600.2,1600.16,1999.77,40516.33,0.12,0
26353,2,1,2,20000,43,0,0,0,0,0,0,20211.79,20749.65,19930.26,15961.58,20106.82,19275.05,1414.86,1400.18,421.05,6000.31,2999.97,13000.03,19372.33,0.22,0
26354,2,1,1,140000,33,0,0,0,0,0,0,87712.47,88907.08,88736.43,91287.13,91057.32,91538.03,5000.05,5000.04,5000.15,4999.96,3499.79,3500.05,89872.83,0.05,0
26355,2,1,2,110000,31,0,0,0,0,0,0,7397.33,2007.88,1650.87,1823.55,1208.84,0,1499.73,1177.27,999.69,550.28,0.08,790.32,2348.17,0.36,0
26356,1,1,3,30000,58,0,0,0,0,0,0,9820.17,10874.07,9644.87,9994.5,10371.42,5138.87,1229.98,1099.94,419.16,600.23,499.89,499.76,9307.17,0.08,0
26357,1,1,2,420000,38,0,-1,-1,-1,-1,-1,56106.62,53310.08,0,51555.18,2092.49,5773.26,53400.21,0,51566.17,2092.81,5772.95,2984.11,28137.67,0.69,0
26358,2,0,1,500000,30,0,0,0,0,0,0,192256.41,201403.15,444462.26,418237.55,424245.29,383145.39,39999.87,300018.17,15000.07,17000.2,15000.01,11100.22,343957.83,0.19,0
26359,1,1,1,390000,41,0,0,2,0,0,-2,48378.67,52278.56,51176.21,52286.04,0.34,0,4704.92,0,2712.08,0,0,0.02,34019.83,0.04,0
26360,2,1,1,220000,34,0,0,0,0,0,0,135132.68,136109.1,133534.94,27483.11,23727.63,21038.81,7244.88,6120.96,1551.11,874.93,1800.2,300.13,79504.17,0.04,0
26361,1,0,2,20000,47,0,0,0,0,0,0,15166.48,15012.14,16024.58,16345.51,17579.77,18750,1256.86,1267.17,587.92,1499.98,1500.17,0.24,16479.67,0.06,0
26362,1,1,3,20000,41,0,0,2,0,0,0,6666.94,8989.73,8685.07,7698.18,8425.5,7900.67,2600,0.09,1299.94,999.97,285.84,504.84,8060.67,0.12,0
26363,1,0,1,50000,50,1,2,0,0,0,0,49252.97,44326.96,39689.47,29422.05,12856.21,0,1521.02,1345.6,2073.92,237.85,0.33,0.01,29257.5,0.03,1
26364,1,0,2,410000,46,2,2,2,2,2,0,71530.72,73641.64,72082.46,76602.35,74964.1,76369.36,3699.98,0,6146.89,0.06,2577.04,2747.17,74199.17,0.03,1
26365,2,1,3,100000,46,0,0,0,0,0,0,94656.58,81175.37,63464.09,45909.3,46995.96,42934.83,3000.02,2008.97,3000.09,1999.83,2000.1,1701.08,62522.83,0.04,0
26366,2,1,5,170000,30,0,0,0,0,0,0,66805.04,51350.78,38817.59,32474.44,24606.57,21988.15,5147.6,2999.91,1977.98,4700.11,1000.07,1999.83,39340.17,0.08,0
26367,2,0,1,500000,37,-1,-1,-1,-1,-1,-1,3213.56,0.38,3030.24,1167.14,2254.37,0,0,3029.84,1167.21,2254.92,0.09,0.16,1611,0.67,0
26368,2,1,1,360000,28,-2,-2,-2,-2,-2,-2,23088.61,11629.52,8555.43,4578.14,4784.85,11937.41,11999.89,8597.64,4600.92,4807.91,11997.23,3707.85,10762,0.71,0
26369,1,1,2,110000,27,0,0,0,0,0,0,81700.83,84583.84,60379.36,64368.62,66401.02,68295.06,4999.94,2999.77,4999.96,3999.87,2999.96,3000.19,70954.33,0.05,0
26370,2,0,1,150000,28,-2,-2,-2,-2,-2,-2,0.39,0,1.41,0.25,1.12,0,0,0,0,0,0.14,0.26,0,0,0
26371,2,0,2,310000,29,2,2,2,-1,2,-1,400.93,398.93,400.08,20334.23,19050.66,21572.91,0.05,0,20334.03,0,21572.96,0.03,10359.5,0.67,0
26372,2,1,1,80000,29,0,0,0,0,0,0,28490.99,26521.68,23223.26,23140.95,22158.58,21478.1,1710.06,1500.23,1700.06,999.96,999.51,999.79,24169.67,0.05,0
26373,2,0,3,160000,53,-1,-1,-1,-1,-1,-1,791.08,9164.6,4790.56,2999.81,960.78,994.84,9172.87,4805.44,3007.71,1742.19,998.19,1100.92,3283.33,1.06,0
26374,2,0,1,180000,29,-2,-2,-1,0,0,0,1072.35,3190.52,10693.49,11284.44,13862.63,5646.56,3206.14,10695.93,1291.19,3876.96,11076.98,700.11,7625.17,0.67,0
26375,1,0,1,180000,49,-1,-1,2,2,-2,-2,1092.28,1733.11,1405.77,0,0,0,1733.09,0.31,0,0.21,0,0.29,488,0.59,1
26376,2,1,2,50000,42,0,0,0,0,0,0,46566.15,47791.77,49322.31,50617.96,13841.2,14217.68,1999.79,2300.16,2500.05,500.23,599.74,599.75,37059.5,0.04,0
26377,2,0,1,50000,25,0,0,0,2,2,2,41762.01,44687.66,47613.26,48173.59,48730.77,49653.81,3999.93,3999.58,2000.12,2000.09,2199.99,1700.05,46770.5,0.06,0
26378,2,1,1,10000,22,0,0,0,0,0,0,9396.34,9709.72,10227.29,10432.35,9839.36,9859.63,1200.05,1153.19,356.85,501.38,428.9,196.1,9910.67,0.06,0
26379,2,1,1,100000,27,-2,-2,-2,-2,-2,-2,904.24,2636.31,635.96,2538.17,1734.83,2053.71,3710.12,636.23,4001.22,1735.2,2054.08,2580.91,1750.33,1.4,0
26380,1,0,1,160000,41,0,-1,0,0,2,2,117125.38,11223.01,15512.43,18086.8,17499.35,19938.37,15315.02,15000.43,3000.15,0,3000.03,0.09,33231,0.18,0
26381,1,1,1,180000,51,-1,-1,-1,-1,-1,-1,514.34,395.98,395.26,396.09,396.03,394.14,395.97,395.89,396.14,396.14,396.07,792.09,415.5,1.11,0
26382,2,1,1,50000,28,-1,2,2,2,0,0,4916.7,4691.3,6945.65,6652.14,4060.33,4060.1,0,2500.23,0,999.99,0.29,0.19,5221,0.11,0
26383,2,1,1,230000,28,0,0,0,-2,-2,-1,231591.36,102650.46,0,0.87,0,914.99,4650.21,0,0,0,914.87,4305.75,55859.33,0.03,0
26384,1,1,2,100000,36,0,0,0,0,0,0,97025.66,96109.53,97646.91,91998.68,69915.13,72044.02,4999.99,4999.82,3500.27,2999.99,2999.7,5048.85,87456.5,0.05,0
26385,1,0,3,30000,52,1,2,2,-1,0,0,3995.91,2521.58,0.3,1918.66,2658.61,2497.22,0.05,0.02,1919.18,1999.71,1099.68,201.03,2265.5,0.38,1
26386,2,1,2,130000,29,2,2,0,0,0,-1,172094.17,156589,145397.38,136114.45,138893.86,127500.9,0,3299.96,2500.04,2778.13,130000.09,3689.06,146098.5,0.16,0
26387,1,0,1,300000,43,1,-2,-2,-2,-2,-2,0.33,0.09,0.05,0.33,0.54,0.36,0.01,0,0.12,0.12,0,0.17,0,0,1
26388,1,1,2,200000,25,-2,-2,-2,-2,-2,-2,0.09,0,1256.91,0.1,0,0,0.21,1257.14,0.07,0.11,0,0.12,209.5,1,0
26389,1,1,2,280000,46,0,0,0,0,0,0,34432.61,34763.11,25048.93,24115.19,50482.22,47056.79,1382.68,1646.89,1004.09,41550.85,2055.94,1670.19,35983.17,0.23,0
26390,1,1,2,160000,32,0,0,0,0,0,0,18400.63,18699.67,26918.59,29799.88,40433.66,51328.73,10000.18,10018,15020.74,15000.18,19999.86,19999.81,30930.17,0.49,0
26391,2,1,1,430000,30,-1,-1,-1,-1,-1,-1,31425.14,3650.49,44670.48,81979.23,9120.01,85407.02,3650.18,44670.95,82554.74,9119.92,85407,14260.81,42708.33,0.94,0
26392,2,1,2,80000,31,0,0,0,0,0,0,28190.22,27046.07,22843.67,20576.44,19048.81,16220.46,1751.3,1499.5,999.89,778.8,545.02,499.65,22321,0.05,1
26393,2,0,2,50000,54,1,2,0,0,0,0,48152.64,46884.95,27167.21,27583.85,27910.38,27379.5,0,1399.92,1200.12,1500.03,999.96,1499.91,34180.17,0.03,0
26394,1,0,1,210000,46,-1,-1,-1,-1,-1,-1,3035.87,5764.68,46883.98,80514.46,390.8,1486.18,5790.19,46914.97,80871.22,391.1,1497.23,10194.33,23012.5,1.05,0
26395,2,1,1,80000,26,0,0,0,0,0,0,29321.89,28563.06,25444.38,28790.36,29928.91,23796.26,2999.97,3000.15,3999.92,1499.9,999.73,1999.83,27640.5,0.09,1
26396,1,0,3,200000,69,0,0,0,0,0,0,83857.33,66979.22,65728.06,64490.33,53186.26,52135.33,3207.15,3042.03,2100.25,2007.95,2508.19,1999.92,64396.17,0.04,0
26397,2,0,3,230000,39,-1,-1,-1,2,-1,0,947.2,1157.31,1727.45,1155.41,1171.65,395.58,1155.83,1727.98,0.18,1172.17,0.09,776.13,1092.67,0.74,0
26398,2,0,2,20000,27,-1,-1,-1,-1,-1,-1,1662.4,1661.71,1472.47,1622.63,1622.74,1661.85,1662,1472.83,1622.98,1622.95,1663.13,1622.94,1617.83,1,0
26399,1,0,3,50000,45,1,2,2,2,0,0,46167,42252.86,46795.14,44995.63,45934.71,48796.34,0.03,5599.99,0.28,1800.3,4000,0,45823,0.04,0
26400,2,1,6,80000,51,0,0,0,0,-1,0,9745.79,7591.49,7420.88,1466.44,7504.34,3836.88,1202.99,1019.59,1467.22,7504.95,134.88,60.98,6261.33,0.3,0
26401,1,0,3,50000,48,-1,-1,0,0,0,0,2721.34,33867.1,26646.77,26832.49,27395.33,27938.96,33894.96,1438.79,959.09,993.74,1000.04,1012.86,24233.83,0.27,0
26402,2,1,2,50000,22,2,2,2,0,0,0,50974.39,51687.99,50025,29380.29,28956.98,28434.46,3000.05,0,799.93,807.94,1199.87,775.03,39909.83,0.03,0
26403,2,1,1,90000,26,0,0,0,0,0,0,17703.78,14477.52,17680.72,15239.23,19363.94,18827.84,5004.98,5145.09,1800.79,5023.86,8007.07,5046,17215.83,0.29,0
26404,1,1,2,50000,31,2,0,0,0,0,0,44105.27,33088.91,22827.53,13215.32,16099.89,16695.96,2000.04,2506.01,2999.94,2999.87,1069.94,5202.96,24339.17,0.11,0
26405,1,1,3,80000,48,-1,-1,2,-1,-1,-1,395.47,792.34,396.03,792.47,0,395.65,792.02,0.1,792.15,0.02,395.83,545.79,462,0.91,1
26406,2,1,2,60000,23,1,2,0,0,0,0,59866.56,58113.68,25127.05,21111.72,15891.78,16762.26,0.21,3760.91,1600.05,880.94,900.07,851.91,32812,0.04,0
26407,1,0,1,200000,32,-1,-1,-1,-2,-1,-1,1728.14,1795.05,0,0,1565.8,1685.91,1809.01,0,0.19,1568.67,1690.87,0,1127.67,0.75,0
26408,1,1,3,70000,43,2,2,2,2,2,2,26192.95,26976.46,27732.88,27983.27,27394.88,28342.26,1500.12,1500.22,999.97,0.17,1399.83,2000.03,27437,0.04,0
26409,2,1,1,230000,30,-1,-1,-1,-1,-1,-1,1219.59,282.13,1905.33,501.22,282.73,423,283.08,1905.9,501.13,283.19,423.02,283.14,769.17,0.8,0
26410,1,0,2,500000,59,-2,-2,-2,-2,-2,-2,0,0,1474.6,555.26,1096.28,1348.82,0.17,5358.94,555.07,1096.21,1348.83,2357.85,-432.17,-4.13,0
26411,1,1,2,30000,42,0,0,0,0,0,0,47911.3,25022.42,25768.77,26410.7,27960.16,46254.54,1755.08,1500.28,999.79,1909.05,999.91,2000.33,33221.17,0.05,0
26412,1,0,1,500000,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.05,0.07,0,0.17,-44,0,0
26413,2,1,1,260000,32,0,0,0,0,-1,-1,8159.42,10085.69,12984.17,0,558.53,0,1999.91,2999.84,0.31,559.8,0.11,0,5298.67,0.17,0
26414,2,1,2,170000,24,0,0,0,0,0,0,64141.88,54345.38,55676.67,59094.65,50536.03,15851.43,3000.1,3000.13,4999.65,9999.85,4999.74,5999.78,49941.5,0.11,0
26415,2,1,2,440000,34,-2,-2,-2,-2,-2,-2,0.34,199.48,750.7,2674.74,317.23,564.33,199.97,751.1,2700.2,319.69,569.87,0,751.17,1.01,0
26416,2,0,1,330000,32,-2,-2,-2,-1,-1,-1,28104.9,1323.02,0,136.96,4094.02,606.82,2701.23,362.88,513.02,4107.07,607.09,0,5650.67,0.24,0
26417,2,0,3,100000,30,0,0,0,0,2,2,37709.46,39586.41,42455.69,45173.73,46134.28,45262.82,2499.89,3500.39,3419.94,2000.06,0.06,5999.92,42720.33,0.07,1
26418,1,1,2,230000,44,-2,-2,-2,-2,-2,-2,5990.86,1678.1,2919.71,2682.74,1673.74,3273.78,1677.1,2919.8,2682.94,1673.81,3272.81,2748.6,3036.17,0.82,0
26419,1,1,2,30000,31,0,0,0,0,0,0,24356.68,23798.24,23070.94,23496.99,26561.53,27345.78,3000.03,4000.84,3000.03,4999.91,4999.81,3000.11,24771.83,0.15,0
26420,2,1,1,400000,27,-2,-2,-2,-2,-2,-2,5456.97,4438.22,5048.19,7013.41,52189.81,16153.17,4459.98,5072.25,7048.12,52317.16,16231.94,4515.95,15049.67,0.99,1
26421,1,1,2,200000,44,1,-2,-2,-2,-2,-2,1.66,0,0.16,0,0,0,0.05,0.21,0,0.01,0,0,0,0,0
26422,1,1,3,180000,45,-1,-1,-1,-1,-1,-1,396.22,396.07,395.73,396.89,394.42,394.89,396.18,396.25,396.12,396,395.83,395.66,396,1,0
26423,1,1,2,230000,30,0,-1,-1,-1,0,0,8684.7,1079.3,2923.04,25916.28,4218.89,7901.66,1078.99,2999.99,25916.05,2219.05,3999.95,5999.94,8454.17,0.83,0
26424,2,1,1,50000,29,0,0,0,0,0,0,28889.4,21802.91,20989.74,16235.76,9758.64,8789.39,1367.72,1329.67,1160.01,330.07,313.82,364.15,17744.33,0.05,0
26425,1,0,5,240000,40,-2,-2,-2,-2,-2,-2,19294.97,2053.3,6983.85,0,1.07,0,2053.87,6983.7,0.1,0.05,0,0,4722.17,0.32,0
26426,1,0,2,70000,36,0,0,0,0,0,0,33050.02,34100.3,21350.85,19837.95,19272.1,13900.43,4999.91,2000.14,3000.11,4000.08,9999.62,10000.06,23585.17,0.24,0
